Date,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA30,ATR,ADX,RSI,MACD,MACDsignal,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,target_cls
2001-05-29,1280.25,1283.5,1266.5,1268.5,1268.5,91808,1283.3182650798797,1261.6047259403215,22.804183877966807,16.6662953016459,51.36424132959411,16.24230867615597,18.863933799151106,-1,1,1,0
2001-05-30,1267.25,1268.25,1246.75,1250.5,1250.5,148287,1277.3513077926289,1260.888292008688,22.728885029540606,16.351100632330063,45.89291255407708,12.555189993879369,17.602185038096756,-1,1,1,1
2001-05-31,1251.0,1264.25,1249.25,1254.5,1254.5,126946,1273.1965245576057,1260.4761441371595,22.176821813144848,16.05841986796536,47.237923998127336,9.842431026353324,16.05023423574807,-1,1,1,1
2001-06-01,1255.75,1267.25,1247.25,1265.0,1265.0,132432,1271.7062473653136,1260.76800580573,22.02133454077736,15.609428632616442,50.70220646296414,8.442492450356212,14.5286858786697,-1,1,1,1
2001-06-04,1264.5,1270.0,1257.0,1269.25,1269.25,103840,1271.2596569352563,1261.3152312376185,21.376953502150407,15.025083555567395,52.073871542188336,7.588495076565096,13.14064771824878,-1,1,1,1
2001-06-05,1269.25,1288.5,1267.25,1284.5,1284.5,118497,1273.6669920379372,1262.8110227706754,21.36788539485395,14.449269862230668,56.72659525747736,8.04945445520093,12.122409065639207,1,1,1,0
2001-06-06,1284.75,1286.25,1269.5,1273.5,1273.5,154186,1273.6366298492214,1263.5006342048257,21.03803643807867,13.91458571841799,52.748692683020806,7.441380413332126,11.186203335177792,-1,1,1,1
2001-06-07,1271.75,1279.0,1265.75,1277.0,1277.0,15353,1274.2481516948176,1264.371561030321,20.48174812107305,13.184811858945151,53.85743145047991,7.1593693501777125,10.380836538177777,1,1,1,0
2001-06-08,1277.25,1285.25,1256.5,1268.75,1268.75,5273,1273.2484877503052,1264.6540409638485,21.072337540996404,12.534612629790802,50.82979088883141,6.198712598701377,9.544411750282496,-1,1,1,0
2001-06-11,1264.25,1267.0,1249.0,1255.25,1255.25,4024,1269.976035432068,1264.0473286436,20.977884859496665,12.352083659488455,46.24818359700258,4.298497621348588,8.495228924495715,-1,1,1,0
2001-06-12,1255.75,1261.75,1235.5,1253.75,1253.75,3885,1267.0258471716918,1263.382984860142,21.35446451238976,12.86731860258221,45.75469471336324,2.6410813556578887,7.32439941072815,-1,1,1,0
2001-06-13,1253.0,1260.0,1241.5,1242.0,1242.0,2000,1262.4756931404752,1262.0034374498102,21.15057419007621,13.345751049740697,41.97621367942784,0.3751161178015536,5.93454275214283,-1,1,1,0
2001-06-14,1242.0,1252.5,1212.5,1215.0,1215.0,2380,1253.843748933116,1258.9709576143389,22.496961747927905,14.99465045411006,34.853594297213256,-3.558333753656143,4.035967450983035,-1,-1,1,0
2001-06-15,1213.5,1219.5,1204.25,1207.5,1207.5,145621,1245.4176127634587,1255.650250671478,21.97932162307591,16.79984464760374,33.1699015528494,-7.197836259742417,1.7892067088379449,-1,-1,1,1
2001-06-18,1226.0,1230.5,1215.75,1220.25,1220.25,129875,1240.841683170103,1253.3663635313826,22.052227221427632,17.676999734890597,38.60010960485006,-8.95017769602373,-0.3586701721343899,-1,-1,1,1
2001-06-19,1220.0,1235.5,1215.5,1224.5,1224.5,164920,1237.8704680482658,1251.5040174970998,21.90563956275423,18.145058875903832,40.34026922338863,-9.882067109679838,-2.2633495596434794,-1,-1,1,1
2001-06-20,1223.5,1234.75,1216.5,1229.5,1229.5,180882,1236.348564766763,1250.0844034650288,21.64452245112893,18.579685221130408,42.40825471670562,-10.100703349898367,-3.830820317694457,-1,-1,1,1
2001-06-21,1229.0,1249.25,1226.25,1243.0,1243.0,155020,1237.5579166273517,1249.6273451769623,21.741342276048293,17.987675422809087,47.68141128799413,-9.079968742093342,-4.880650002574234,1,-1,1,0
2001-06-22,1242.5,1244.25,1228.0,1235.0,1235.0,122986,1237.092840876924,1248.6836454881263,21.349103542044844,17.43795203865357,45.04909884552392,-8.814949106438917,-5.667509823347171,-1,-1,1,0
2001-06-25,1234.0,1240.0,1220.75,1223.5,1223.5,112757,1234.621415262938,1247.0588941663118,21.19916757475593,17.318923962735735,41.5021760130532,-9.42423629666473,-6.418855118010683,-1,-1,1,0
2001-06-26,1223.75,1229.5,1206.0,1220.75,1220.75,148487,1232.0993397605855,1245.361546155582,21.36351274798765,17.918573275009486,40.677395657035184,-10.01357257052632,-7.13779860851381,-1,-1,1,0
2001-06-27,1220.75,1227.5,1213.75,1219.0,1219.0,140324,1229.7176416222972,1243.6608012423187,20.81969040884568,18.4753904935494,40.13083834183568,-10.500789621893318,-7.810396811189712,-1,-1,1,1
2001-06-28,1220.0,1244.75,1213.25,1227.25,1227.25,151191,1229.268979509152,1242.6020398718465,21.582569665356694,17.753181465570428,43.95404215486852,-10.104725606618103,-8.26926257027539,-1,-1,1,1
2001-06-29,1227.75,1245.5,1227.75,1237.75,1237.75,134631,1230.810983234761,1242.2890050414048,21.344528974974075,17.032862631403273,48.46478816152736,-8.84165863617045,-8.383741783454402,1,-1,1,1
2001-07-02,1233.5,1248.25,1229.0,1246.0,1246.0,57913,1233.5726226466224,1242.5284240709916,21.194919762475926,16.173839828046642,51.75061868234266,-7.093196951219397,-8.125632817007402,1,-1,-1,0
2001-07-03,1246.0,1247.25,1235.75,1245.25,1245.25,57913,1235.6957821654184,1242.704009614799,20.50242549372765,15.37617579635834,51.42958829730843,-5.702314469263683,-7.640969147458658,1,-1,-1,0
2001-07-05,1245.25,1245.25,1221.5,1222.25,1222.25,70416,1233.2510944989788,1241.3843960912632,20.73439510131853,15.51329260552626,42.68470306661435,-6.382365921073188,-7.389248502181564,-1,-1,-1,0
2001-07-06,1222.0,1223.5,1193.0,1193.5,1193.5,128218,1226.0236227718915,1238.2950802144076,21.431938308367204,16.927967643569097,34.734223031315295,-9.135883543760656,-7.738575510497382,-1,-1,1,1
2001-07-09,1194.5,1209.25,1189.0,1200.75,1200.75,139075,1221.428418631548,1235.8728169747685,21.34751414348383,18.38891859820237,37.87661970525188,-10.610737709185289,-8.313007950234963,-1,-1,1,0
2001-07-10,1202.5,1210.75,1186.0,1186.5,1186.5,164772,1215.0777970621757,1232.687473944138,21.5905488475207,19.85782159552219,34.37345745048602,-12.78208228085191,-9.206822816358352,-1,-1,1,0
2001-07-11,1185.25,1193.25,1174.0,1185.25,1185.25,186472,1209.654561232689,1229.6269917541936,21.423366786983507,21.647401113885216,34.0757332883421,-14.437328514712137,-10.25292395602911,-1,-1,1,1
2001-07-12,1187.5,1217.5,1186.25,1214.25,1214.25,152005,1210.4900955540184,1228.634927770052,22.1966977307704,21.49569390316191,45.80393190185505,-13.256255580959303,-10.853590281015148,1,-1,1,1
2001-07-13,1214.5,1225.75,1209.5,1225.0,1225.0,127109,1213.1282599987424,1228.4004163010163,21.771933607143943,20.839872665705823,49.397710522307854,-11.322295241626309,-10.94733127313738,1,-1,1,0
2001-07-16,1224.5,1225.5,1205.75,1210.5,1210.5,133609,1212.6503945444256,1227.2455507332088,21.62750977806224,20.410520487365904,45.0576453179804,-10.83475030064892,-10.924815078639687,-1,-1,-1,1
2001-07-17,1210.25,1222.5,1201.5,1220.5,1220.5,163156,1214.077595536348,1226.8103539117114,21.58268765105779,20.21758139758444,48.423228059220605,-9.531576910417016,-10.646167444995154,1,-1,-1,0
2001-07-18,1219.25,1221.0,1202.5,1212.0,1212.0,170044,1213.6998508933757,1225.85484720773,21.362495675982235,20.0384236713588,45.852144085368046,-9.080012836469905,-10.332936523290105,-1,-1,-1,1
2001-07-19,1210.0,1231.5,1207.75,1223.0,1223.0,182607,1215.3907870945802,1225.6706635169087,21.53303169912636,19.12930012038807,49.58291593051732,-7.7452545125916,-9.815400121150404,1,-1,-1,0
2001-07-20,1217.75,1221.25,1211.25,1214.75,1214.75,116044,1215.274280350111,1224.966104580334,20.834243720617337,18.28511396591525,46.96909651788005,-7.269358338469146,-9.306191764614152,-1,-1,-1,0
2001-07-23,1215.0,1223.5,1191.5,1192.0,1192.0,147690,1211.0425930137271,1222.839259123538,21.63179774057324,18.570969725874367,40.61135165720789,-8.628478334943566,-9.170649078680034,-1,-1,-1,0
2001-07-24,1193.75,1196.75,1168.5,1178.5,1178.5,173722,1205.1257579203225,1219.9786617607292,22.10452647338944,19.771711732452506,37.37806126623012,-10.671908778506577,-9.470901018645344,-1,-1,1,1
2001-07-25,1179.0,1195.75,1176.0,1191.5,1191.5,172106,1202.6483473893545,1218.141328743908,21.93634601100448,20.886686452846483,42.15406217716877,-11.114232815161358,-9.799567377948543,-1,-1,1,1
2001-07-26,1192.5,1209.75,1186.0,1205.25,1205.25,149254,1203.1213751367443,1217.3096301152686,22.06589272450416,20.89405500807125,46.7776192097958,-10.23725896564406,-9.887105695487648,1,-1,1,1
2001-07-27,1205.75,1214.25,1200.0,1210.0,1210.0,127497,1204.372034202791,1216.838041075574,21.507614672753856,20.594176095948285,48.31452573070412,-9.054589893051798,-9.720602535000475,1,-1,-1,0
2001-07-30,1210.0,1214.5,1203.0,1209.75,1209.75,125524,1205.34984616592,1216.3807481029562,20.79278505327144,20.298055068865818,48.235575808747534,-8.044754125145573,-9.385432853029496,1,-1,-1,1
2001-07-31,1210.25,1227.75,1209.0,1215.25,1215.25,131948,1207.1498741357527,1216.3077966124429,20.646871835180622,19.125662328663328,50.16494906780312,-6.7231477072687085,-8.852975823877339,1,-1,-1,1
2001-08-01,1214.0,1227.5,1210.75,1221.5,1221.5,138248,1209.7589879292525,1216.6427774761562,20.36852384695344,18.037011927046727,52.338905757825785,-5.112508517111337,-8.104882362524139,1,-1,-1,1
2001-08-02,1220.25,1234.25,1219.0,1226.0,1226.0,119946,1212.7118992148428,1217.246469251888,20.00291500074248,16.91585170658995,53.89827976918965,-3.4333751514086543,-7.170580920301042,1,-1,-1,0
2001-08-03,1226.25,1227.75,1209.0,1219.75,1219.75,140720,1213.9915539030533,1217.4079873646697,19.91342107211801,16.17828619225949,51.38370868747798,-2.577263538377565,-6.251917443916346,1,-1,-1,0
2001-08-06,1219.75,1221.0,1200.75,1203.0,1203.0,116564,1211.9930895570435,1216.4784397927554,19.93746242410958,15.973481560012848,45.28592848230728,-3.2133326331436365,-5.644200481761804,-1,-1,-1,1
2001-08-07,1203.75,1212.25,1198.25,1207.75,1207.75,118342,1211.22161872849,1215.9153146448357,19.51335796524461,15.925366101286698,47.19951334265976,-3.2961408112867048,-5.174588547666785,-1,-1,-1,0
2001-08-08,1210.0,1211.5,1183.75,1185.5,1185.5,165090,1206.5449607778555,1213.953036280653,20.101689539155707,16.638994204238816,40.121007263893176,-5.098384930215843,-5.159347824176597,-1,-1,-1,1
2001-08-09,1185.75,1189.25,1177.75,1187.75,1187.75,167818,1203.1276951818818,1212.262517810933,19.48728314350173,17.58157809092741,41.08324000548232,-6.272811121055383,-5.382040483552354,-1,-1,1,1
2001-08-10,1188.0,1197.5,1172.0,1191.25,1191.25,174116,1200.9681142397214,1210.9068715005503,19.91676291896589,17.783157260786858,42.6277050251586,-6.842258294834892,-5.674084045808861,-1,-1,1,1
2001-08-13,1193.0,1197.75,1186.75,1192.5,1192.5,129706,1199.4284571052267,1209.7193314037406,19.2798512818969,17.94999834826677,43.20038404385105,-7.1107168122423445,-5.961410599095558,-1,-1,1,0
2001-08-14,1193.0,1202.75,1187.25,1192.25,1192.25,135535,1198.1232830860945,1208.5922777647895,19.00986190461856,17.689058624334738,43.10770562050263,-7.259956769615883,-6.221119833199623,-1,-1,1,0
2001-08-15,1192.5,1195.25,1179.5,1181.0,1181.0,147574,1195.0099588886228,1206.8121308122224,18.777014625717225,17.90496736418847,39.048063690533006,-8.19158400949982,-6.615212668459662,-1,-1,1,1
2001-08-16,1181.25,1186.0,1168.25,1184.75,1184.75,201078,1193.144511817964,1205.3887675340145,18.703656438166,18.69872611688032,41.04123500180405,-8.52899470730631,-6.997969076228992,-1,-1,1,0
2001-08-17,1185.0,1185.0,1158.25,1166.0,1166.0,161599,1188.2091460328795,1202.8475567253683,19.278395264011284,19.89787692273224,34.896614033641164,-10.191877792968851,-7.636750819576965,-1,-1,1,1
2001-08-20,1164.75,1177.0,1161.0,1175.75,1175.75,133864,1185.9438467541745,1201.0993272592154,19.04422417372476,21.01137409959474,39.93278217599021,-10.600781888083702,-8.229557033278311,-1,-1,1,0
2001-08-21,1176.25,1183.5,1155.75,1156.75,1156.75,143288,1180.6358746170515,1198.2380803392662,19.666065304173,21.423182843427544,34.355456142371295,-12.316011228836716,-9.046847872389993,-1,-1,1,1
2001-08-22,1156.25,1172.0,1155.25,1167.75,1167.75,199995,1178.2929883230424,1196.2711074141523,19.457774925303493,21.833283322083208,39.61389968307339,-12.64200559861365,-9.765879417634723,-1,-1,1,0
2001-08-23,1169.0,1172.75,1162.25,1163.0,1163.0,150673,1175.5124449915802,1194.1245843551746,18.817933859210388,22.1370225406278,38.19121813457848,-13.132263231930438,-10.439156180493868,-1,-1,1,1
2001-08-24,1164.75,1189.0,1164.75,1187.5,1187.5,159590,1177.6920004476565,1193.6971918161312,19.330938583552506,20.93072021889744,48.47070548033748,-11.41229683943584,-10.633784312282264,1,-1,1,0
2001-08-27,1187.75,1192.0,1179.5,1180.25,1180.25,131497,1178.1570912753552,1192.8296310538,18.84301439901304,19.571433638066345,46.03104862508319,-10.513037736034905,-10.60963499703279,1,-1,-1,0
2001-08-28,1180.5,1182.5,1162.75,1163.25,1163.25,154466,1175.4467110434723,1190.9212677600065,18.907799084797823,19.434318368664314,40.84025833286957,-11.044808663728872,-10.696669730372006,-1,-1,1,0
2001-08-29,1163.0,1168.75,1148.25,1152.0,1152.0,165135,1171.183672671932,1188.4102182271029,19.021527721597977,20.07282229089403,37.80225266258555,-12.233007439970834,-11.003937272291772,-1,-1,1,0
2001-08-30,1152.25,1156.25,1125.5,1129.5,1129.5,200188,1163.6048230952172,1184.6095589866443,19.859275741483835,21.58827362452638,32.5819896977775,-14.819396709790226,-11.767029159791464,-1,-1,1,1
2001-08-31,1129.75,1144.25,1127.0,1138.5,1138.5,122586,1159.0403098051777,1181.6347487294418,19.67289890280642,22.995478434327847,36.36728551507385,-15.958939337599986,-12.605411195353168,-1,-1,1,0
2001-09-04,1137.5,1158.5,1128.25,1131.0,1131.0,199048,1153.9420716587815,1178.367990746897,20.42840612403453,23.133290212464026,34.622715291773645,-17.268165734458307,-13.537962103174197,-1,-1,1,1
2001-09-05,1131.0,1138.5,1115.0,1133.0,1133.0,242276,1150.134422266276,1175.441023601936,20.64780568660349,23.818555669640425,35.511130024704585,-17.937580538441807,-14.417885790227718,-1,-1,1,0
2001-09-06,1133.5,1137.0,1103.0,1103.5,1103.5,205503,1141.6554363996804,1170.7996672405206,21.601533851846103,24.89710751417069,29.20667328487508,-20.6109103075064,-15.656490693683455,-1,-1,1,0
2001-09-07,1106.75,1109.0,1081.75,1083.25,1083.25,231563,1131.0362661451932,1165.1513016121,22.004995719571383,26.55003622853914,25.818249891497807,-24.085901889451407,-17.342372932837044,-1,-1,1,1
2001-09-10,1084.0,1099.0,1067.5,1095.75,1095.75,243100,1124.6205813915217,1160.6737982822872,22.68321031103057,28.446143815832382,31.12974673563002,-25.53683943212127,-18.98126623269389,-1,-1,1,0
2001-09-11,1096.25,1103.0,1068.0,1095.75,1095.75,0,1119.371384774881,1156.4851661350428,23.56298100309981,29.894267679494508,31.12974673563002,-26.38259574695257,-20.461532135545628,-1,-1,1,0
2001-09-17,1035.75,1058.25,1018.5,1039.0,1039.0,230918,1104.758405724903,1148.9054779972982,27.39776807430697,32.249299927744275,22.60687994990119,-31.27163450362127,-22.62355260916076,-1,-1,1,0
2001-09-18,1042.0,1047.5,1028.5,1035.0,1035.0,19408,1092.0750592294662,1141.5567374813436,26.79792749757076,34.436115586833346,22.146627070262795,-35.06479438985889,-25.111800965300382,-1,-1,1,0
2001-09-19,1037.0,1045.0,980.75,1013.0,1013.0,11300,1077.6977757331997,1133.2627544180311,29.47307553345857,37.09224917237809,19.76340246528281,-39.39203026209793,-27.96784682465989,-1,-1,1,0
2001-09-20,1014.5,1018.5,980.25,980.25,980.25,5461,1059.9799983271637,1123.3909638104162,30.099998709640097,39.56403498612088,16.855542871083014,-44.94593836414174,-31.363465132556264,-1,-1,1,0
2001-09-21,976.75,989.0,939.0,940.0,940.0,310764,1038.16545317677,1111.559288725873,31.52142737323724,42.244793777126965,14.108148500051287,-51.99591265076697,-35.489954636198405,-1,-1,1,1
2001-09-24,976.25,1012.25,973.25,1007.75,1007.75,237775,1032.6353707809938,1104.861915259688,34.43061113229172,43.42172244350047,33.69806417378519,-51.522292360792335,-38.69642218111719,-1,-1,1,1
2001-09-25,1008.0,1021.0,997.0,1018.25,1018.25,248202,1030.019848820813,1099.274049759063,33.68556747998516,44.05711529268884,36.12940717957742,-49.72646686453527,-40.90243111780081,-1,-1,1,0
2001-09-26,1018.0,1025.25,1004.5,1014.5,1014.5,216020,1027.1980581261198,1093.8047562262202,32.761598374271934,44.422233514017066,35.626920036312725,-48.05194299294317,-42.33233349282928,-1,-1,1,1
2001-09-27,1014.0,1023.75,1000.25,1022.5,1022.5,195769,1026.3438657395525,1089.2044493729156,32.10005563325251,44.840334953093766,37.620125273281815,-45.554216962573946,-42.97671018677821,-1,-1,1,1
2001-09-28,1022.75,1045.25,1021.75,1043.75,1043.75,210521,1029.5086174232702,1086.2719042520823,31.485765945163045,44.09021523585957,42.69573593627881,-41.38301603322384,-42.657971356067335,1,-1,-1,0
2001-10-01,1044.25,1044.25,1028.75,1043.25,1043.25,198018,1032.007050619039,1083.4962975261417,30.34392552050854,43.39367549842781,42.60788840369372,-37.683265834636586,-41.66303025178119,1,-1,-1,1
2001-10-02,1042.0,1056.0,1034.25,1055.5,1055.5,205915,1036.278495961032,1081.6900847825195,29.730073697615072,42.14251380164673,45.56310409877323,-33.377954245035426,-40.00601505043203,1,-1,-1,1
2001-10-03,1054.25,1078.75,1041.25,1074.5,1074.5,271455,1043.2278603317536,1081.2262083449375,30.28506843349971,39.93698079316533,49.87431708686773,-28.108801811643616,-37.62657240267435,1,-1,-1,1
2001-10-04,1072.5,1087.5,1068.5,1075.5,1075.5,281825,1049.095522089617,1080.85677554849,29.47899211682116,37.52438363647282,50.09831933712754,-23.580448175092897,-34.81734755715806,1,-1,-1,0
2001-10-05,1073.75,1081.75,1055.25,1071.75,1071.75,243154,1053.2145180733228,1080.269241642136,29.26620696561965,35.75067213933753,49.21021640358274,-20.063015004859835,-31.86648104669841,1,-1,-1,0
2001-10-08,1067.0,1072.75,1055.75,1065.25,1065.25,175904,1055.4027875145368,1079.3002583103853,28.390049325218246,34.10365432056905,47.63397143930896,-17.59707146687242,-29.01259913073321,1,-1,-1,0
2001-10-09,1064.25,1071.5,1055.75,1060.0,1060.0,208269,1056.2386443300757,1078.0550803548765,27.487188659131228,32.5742806317126,46.34280744365683,-15.883331413271208,-26.386745587240814,1,-1,-1,1
2001-10-10,1060.0,1085.25,1054.75,1083.25,1083.25,240136,1061.1497999064256,1078.3902364610135,27.702389469193285,30.48804328152895,52.48525372349325,-12.50495010160921,-23.610386490114493,1,-1,-1,1
2001-10-11,1083.75,1102.75,1079.5,1099.75,1099.75,248488,1068.1680181052573,1079.7682857215932,27.3843616499652,28.82195364657368,56.30788298212893,-8.399324286471028,-20.5681740493858,1,-1,-1,0
2001-10-12,1102.25,1106.0,1073.0,1094.0,1094.0,265381,1072.8647420861196,1080.6864608363292,27.78547867496768,26.97518408022496,54.65762033950233,-5.54563654769936,-17.563666549048513,1,-1,-1,0
2001-10-15,1092.75,1093.75,1080.25,1092.5,1092.5,193478,1076.4347889795524,1081.4486246533402,26.782944483898564,25.260326625758296,54.21126421096828,-3.36630129313221,-14.724193497865253,1,-1,-1,1
2001-10-16,1091.25,1105.0,1088.75,1098.75,1098.75,226480,1080.4921000741792,1082.5648424176409,26.03059130647724,24.172962385180217,55.829840563306085,-1.1219069906294408,-12.00373619641809,1,-1,-1,0
2001-10-17,1097.5,1114.5,1075.5,1076.0,1076.0,293529,1079.6753546061466,1082.141304197148,26.956977641728862,22.49833861670161,49.035171575662105,-1.1655079560118793,-9.836090548336848,-1,-1,-1,0
2001-10-18,1075.75,1081.0,1065.75,1073.75,1073.75,234202,1078.598017405029,1081.5999297328158,26.120764953033948,21.29134024673874,48.40768843463123,-1.3658732940634764,-8.142047097482173,-1,-1,-1,0
2001-10-19,1073.75,1078.0,1058.75,1072.5,1072.5,205611,1077.489286967751,1081.0128374919889,25.62999602781724,20.48293067852344,48.03989111893515,-1.6070042763653871,-6.835038533258816,-1,-1,-1,1
2001-10-22,1072.5,1094.5,1068.0,1093.5,1093.5,183283,1080.4003257008872,1081.8184608796023,25.69213916868744,19.13403145587849,54.31932749666343,-0.1023974473839643,-5.488510316083845,1,-1,-1,0
